,0,1,m,alpha
9750,-1.22261626861031,0.0,4,0.4
9751,-1.4204418122859328,0.0,4,0.4
9752,-1.2589010921792545,0.0,4,0.4
9753,-1.3720592051786225,0.0,4,0.4
9754,-1.2052268440039062,0.0,4,0.4
9755,-1.3815323476114996,0.0,4,0.4
9756,-1.6807036550059509,0.0,4,0.4
9757,-1.3675981501700163,0.0,4,0.4
9758,-1.3797341029665195,0.0,4,0.4
9759,-1.6303092896330387,0.0,4,0.4
9760,-1.3506802170702519,0.0,4,0.4
9761,-1.183541980215845,0.0,4,0.4
9762,-1.3976223496822069,0.0,4,0.4
9763,-1.5414307650194161,0.0,4,0.4
9764,-1.4847087208115406,0.0,4,0.4
9765,-1.6167950195384198,0.0,4,0.4
9766,-1.4904651374732827,0.0,4,0.4
9767,-1.4568015674829313,0.0,4,0.4
9768,-1.5890941763664992,0.0,4,0.4
9769,-1.2997272246358877,0.0,4,0.4
9770,-1.3795112419510291,0.0,4,0.4
9771,-1.3109976693555512,0.0,4,0.4
9772,-1.3528563231840824,0.0,4,0.4
9773,-1.3168843058844433,0.0,4,0.4
9774,-1.339355223602756,0.0,4,0.4
9775,-1.5154397910802972,0.0,4,0.4
9776,-1.525940156432757,0.0,4,0.4
9777,-1.476674304489375,0.0,4,0.4
9778,-1.2689533611266315,0.0,4,0.4
9779,-1.4351527250725766,0.0,4,0.4
9780,-1.2292343002843358,0.0,4,0.4
9781,-1.3839042334627456,0.0,4,0.4
9782,-1.4480280342392862,0.0,4,0.4
9783,-1.5829536936789348,0.0,4,0.4
9784,-1.2211308045140943,0.0,4,0.4
9785,-1.4532943122303805,0.0,4,0.4
9786,-1.6239523079505325,0.0,4,0.4
9787,-1.4604759874370328,0.0,4,0.4
9788,-1.5096124654043692,0.0,4,0.4
9789,-1.1687484891990771,0.0,4,0.4
9790,-1.144152280116544,0.0,4,0.4
9791,-1.291634254247348,0.0,4,0.4
9792,-1.3248859041881724,0.0,4,0.4
9793,-1.2803192403387438,0.0,4,0.4
9794,-1.5762607818128243,0.0,4,0.4
9795,-1.3221025353309415,0.0,4,0.4
9796,-1.3490316022698534,0.0,4,0.4
9797,-1.2577703516468681,0.0,4,0.4
9798,-1.544699171407856,0.0,4,0.4
9799,-1.6155253023836473,0.0,4,0.4
9800,-1.4278538762704862,0.0,4,0.4
9801,-1.5277408125601544,0.0,4,0.4
9802,-1.4013815645211665,0.0,4,0.4
9803,-1.4795465088176398,0.0,4,0.4
9804,-1.2347797509291585,0.0,4,0.4
9805,-1.636707615535277,0.0,4,0.4
9806,-1.2699886683985315,0.0,4,0.4
9807,-1.2572380268066914,0.0,4,0.4
9808,-1.4260888306605575,0.0,4,0.4
9809,-1.245342665341763,0.0,4,0.4
9810,-1.3720456054849166,0.0,4,0.4
9811,-1.2646723912011053,0.0,4,0.4
9812,-1.6599425483287564,0.0,4,0.4
9813,-1.2816085968919466,0.0,4,0.4
9814,-1.307287308566801,0.0,4,0.4
9815,-1.5540258687364141,0.0,4,0.4
9816,-1.4992296924884998,0.0,4,0.4
9817,-1.172196824954879,0.0,4,0.4
9818,-1.319449416311202,0.0,4,0.4
9819,-1.2655532971867811,0.0,4,0.4
9820,-1.3126647096555544,0.0,4,0.4
9821,-1.5959901849988936,0.0,4,0.4
9822,-1.40271519022198,0.0,4,0.4
9823,-1.3169713578162312,0.0,4,0.4
9824,-1.4135598742393487,0.0,4,0.4
9825,-1.5412328923399663,0.0,4,0.4
9826,-1.1591807947238288,0.0,4,0.4
9827,-1.4167111822471365,0.0,4,0.4
9828,-1.600651046263539,0.0,4,0.4
9829,-1.529706000807977,0.0,4,0.4
9830,-1.3154651252142715,0.0,4,0.4
9831,-1.4787036979370742,0.0,4,0.4
9832,-1.3010823220641374,0.0,4,0.4
9833,-1.3786442248594029,0.0,4,0.4
9834,-1.3909881693637225,0.0,4,0.4
9835,-1.5823300995864482,0.0,4,0.4
9836,-1.1639892580820606,0.0,4,0.4
9837,-1.5753684828850383,0.0,4,0.4
9838,-1.170180082152722,0.0,4,0.4
9839,-1.5160417844761926,0.0,4,0.4
9840,-1.31319788040191,0.0,4,0.4
9841,-1.3984297391263847,0.0,4,0.4
9842,-1.3310349247817717,0.0,4,0.4
9843,-1.3628293434267855,0.0,4,0.4
9844,-1.318291109158846,0.0,4,0.4
9845,-1.287643601990355,0.0,4,0.4
9846,-1.5592302059165983,0.0,4,0.4
9847,-1.5786094392887502,0.0,4,0.4
9848,-1.1649025619546167,0.0,4,0.4
9849,-1.3072931672859762,0.0,4,0.4
9850,-1.6166729914587215,0.0,4,0.4
9851,-1.4105887672979978,0.0,4,0.4
9852,-1.2348313733318,0.0,4,0.4
9853,-1.2866004668417832,0.0,4,0.4
9854,-1.1957793347629326,0.0,4,0.4
9855,-1.2603876287401794,0.0,4,0.4
9856,-1.3714723065894667,0.0,4,0.4
9857,-1.1830902038618634,0.0,4,0.4
9858,-1.3730393527536537,0.0,4,0.4
9859,-1.2669584725153242,0.0,4,0.4
9860,-1.5566773607165723,0.0,4,0.4
9861,-1.422391866095796,0.0,4,0.4
9862,-1.5101241623703892,0.0,4,0.4
9863,-1.2485095723942865,0.0,4,0.4
9864,-1.287525199690622,0.0,4,0.4
9865,-1.154589562679041,0.0,4,0.4
9866,-1.3039268518735105,0.0,4,0.4
9867,-1.233859920743836,0.0,4,0.4
9868,-1.5022314903780352,0.0,4,0.4
9869,-1.680044846956254,0.0,4,0.4
9870,-1.3695767926099471,0.0,4,0.4
9871,-1.6271972172548292,0.0,4,0.4
9872,-1.338580504495559,0.0,4,0.4
9873,-1.223690676972232,0.0,4,0.4
9874,-1.5925593238065165,0.0,4,0.4
9875,-1.6289013605207545,0.0,4,0.4
9876,-1.488217633468763,0.0,4,0.4
9877,-1.2421470028347426,0.0,4,0.4
9878,-1.3799608814682345,0.0,4,0.4
9879,-1.374688730905113,0.0,4,0.4
9880,-1.1865455619838898,0.0,4,0.4
9881,-1.1865779474128424,0.0,4,0.4
9882,-1.6155848435817899,0.0,4,0.4
9883,-1.5995681517104627,0.0,4,0.4
9884,-1.6387770688164398,0.0,4,0.4
9885,-1.2626996569650386,0.0,4,0.4
9886,-1.2662709421814877,0.0,4,0.4
9887,-1.2893032868227563,0.0,4,0.4
9888,-1.391198047070238,0.0,4,0.4
9889,-1.2656027715916527,0.0,4,0.4
9890,-1.4035328652054109,0.0,4,0.4
9891,-1.593523948190506,0.0,4,0.4
9892,-1.5768574319596822,0.0,4,0.4
9893,-1.160055740399927,0.0,4,0.4
9894,-1.4042191885039421,0.0,4,0.4
9895,-1.6042943459869463,0.0,4,0.4
9896,-1.2738911609493644,0.0,4,0.4
9897,-1.5235740221246374,0.0,4,0.4
9898,-1.2296626253455587,0.0,4,0.4
9899,-1.2649746135991753,0.0,4,0.4
9900,-1.188781903293582,0.0,4,0.4
9901,-1.2291969710861612,0.0,4,0.4
9902,-1.2491832463332606,0.0,4,0.4
9903,-1.295819143444008,0.0,4,0.4
9904,-1.2516150155798926,0.0,4,0.4
9905,-1.6314110840672962,0.0,4,0.4
9906,-1.3191151560069816,0.0,4,0.4
9907,-1.2175731499805553,0.0,4,0.4
9908,-1.3085234869517597,0.0,4,0.4
9909,-1.5883816657341148,0.0,4,0.4
9910,-1.3511535007382272,0.0,4,0.4
9911,-1.5701151417130415,0.0,4,0.4
9912,-1.360037505783587,0.0,4,0.4
9913,-1.303274632268824,0.0,4,0.4
9914,-1.3292243541925173,0.0,4,0.4
9915,-1.4649183522533002,0.0,4,0.4
9916,-1.4589240132236045,0.0,4,0.4
9917,-1.2865025742791596,0.0,4,0.4
9918,-1.152159294447166,0.0,4,0.4
9919,-1.65519103664836,0.0,4,0.4
9920,-1.6399115028235962,0.0,4,0.4
9921,-1.4281213833919415,0.0,4,0.4
9922,-1.4313413989170143,0.0,4,0.4
9923,-1.6760813713101583,0.0,4,0.4
9924,-1.172910375066109,0.0,4,0.4
9925,-1.3455434255952319,0.0,4,0.4
9926,-1.5116238470241952,0.0,4,0.4
9927,-1.1669928204593523,0.0,4,0.4
9928,-1.3761682573796976,0.0,4,0.4
9929,-1.567222084188162,0.0,4,0.4
9930,-1.3187008921487107,0.0,4,0.4
9931,-1.231833609137107,0.0,4,0.4
9932,-1.5033369135755779,0.0,4,0.4
9933,-1.2322369579496408,0.0,4,0.4
9934,-1.4456112440955595,0.0,4,0.4
9935,-1.4063317456950906,0.0,4,0.4
9936,-1.4684270948592995,0.0,4,0.4
9937,-1.4912841350760637,0.0,4,0.4
9938,-1.4038027020645003,0.0,4,0.4
9939,-1.438654038101254,0.0,4,0.4
9940,-1.3909231297312827,0.0,4,0.4
9941,-1.6177559737122758,0.0,4,0.4
9942,-1.274035001089733,0.0,4,0.4
9943,-1.398589283110262,0.0,4,0.4
9944,-1.33798687258638,0.0,4,0.4
9945,-1.4856819220031263,0.0,4,0.4
9946,-1.4965626870834332,0.0,4,0.4
9947,-1.618493306350215,0.0,4,0.4
9948,-1.2056343957459752,0.0,4,0.4
9949,-1.3885623475657263,0.0,4,0.4
9950,-1.3142564551167566,0.0,4,0.4
9951,-1.3295608447921385,0.0,4,0.4
9952,-1.6103206958485399,0.0,4,0.4
9953,-1.1669954986783946,0.0,4,0.4
9954,-1.5912146800247309,0.0,4,0.4
9955,-1.3738685007733054,0.0,4,0.4
9956,-1.173294837824332,0.0,4,0.4
9957,-1.467024678962218,0.0,4,0.4
9958,-1.211919207265635,0.0,4,0.4
9959,-1.1964903029695335,0.0,4,0.4
9960,-1.4843224793398084,0.0,4,0.4
9961,-1.5777904172446906,0.0,4,0.4
9962,-1.6770029276198586,0.0,4,0.4
9963,-1.400763253871062,0.0,4,0.4
9964,-1.4948415227624874,0.0,4,0.4
9965,-1.2697740902788353,0.0,4,0.4
9966,-1.6160051833626337,0.0,4,0.4
9967,-1.196892460683574,0.0,4,0.4
9968,-1.395314269993254,0.0,4,0.4
9969,-1.2673010848534947,0.0,4,0.4
9970,-1.502522647999744,0.0,4,0.4
9971,-1.2925084977575716,0.0,4,0.4
9972,-1.4938455781200364,0.0,4,0.4
9973,-1.2989841214642197,0.0,4,0.4
9974,-1.518751821884996,0.0,4,0.4
9975,-1.1457311968153199,0.0,4,0.4
9976,-1.3780321113699872,0.0,4,0.4
9977,-1.2052731997054973,0.0,4,0.4
9978,-1.6632331582217634,0.0,4,0.4
9979,-1.229692046396869,0.0,4,0.4
9980,-1.3823227819321418,0.0,4,0.4
9981,-1.2349909011310232,0.0,4,0.4
9982,-1.2355786983969446,0.0,4,0.4
9983,-1.2258708802607923,0.0,4,0.4
9984,-1.2992242714098086,0.0,4,0.4
9985,-1.5868631598483358,0.0,4,0.4
9986,-1.4485690768996362,0.0,4,0.4
9987,-1.3634552978849859,0.0,4,0.4
9988,-1.2628219025111345,0.0,4,0.4
9989,-1.6067905253561088,0.0,4,0.4
9990,-1.3208670351557255,0.0,4,0.4
9991,-1.610598884693895,0.0,4,0.4
9992,-1.2292726316047755,0.0,4,0.4
9993,-1.3845143259782347,0.0,4,0.4
9994,-1.2593830263068577,0.0,4,0.4
9995,-1.5418267204320006,0.0,4,0.4
9996,-1.4250747154489343,0.0,4,0.4
9997,-1.6656779742841223,0.0,4,0.4
9998,-1.2217998899086073,0.0,4,0.4
9999,-1.3857161536774092,0.0,4,0.4
10000,-1.4519856290082018,0.0,4,0.4
10001,-1.3785575068383358,0.0,4,0.4
10002,-1.6820384672576536,0.0,4,0.4
10003,-1.6076148891802426,0.0,4,0.4
10004,-1.422307032258931,0.0,4,0.4
10005,-1.3039781991948651,0.0,4,0.4
10006,-1.201335502946449,0.0,4,0.4
10007,-1.5412812653924706,0.0,4,0.4
10008,-1.290803046364114,0.0,4,0.4
10009,-1.345029400700456,0.0,4,0.4
10010,-1.273044617761716,0.0,4,0.4
10011,-1.3518868927830479,0.0,4,0.4
10012,-1.129868527238899,0.0,4,0.4
10013,-1.6770794828181665,0.0,4,0.4
10014,-1.3299272552478298,0.0,4,0.4
10015,-1.2658515294595611,0.0,4,0.4
10016,-1.3351416134636298,0.0,4,0.4
10017,-1.3349962796557984,0.0,4,0.4
10018,-1.3426143801264223,0.0,4,0.4
10019,-1.6015369903121277,0.0,4,0.4
10020,-1.6021881663932391,0.0,4,0.4
10021,-1.6674974309334143,0.0,4,0.4
10022,-1.226667169062493,0.0,4,0.4
10023,-1.4148795314075118,0.0,4,0.4
10024,-1.2444351768398803,0.0,4,0.4
10025,-1.4928009823413884,0.0,4,0.4
10026,-1.2796717844475813,0.0,4,0.4
10027,-1.22864965482643,0.0,4,0.4
10028,-1.6743247257470177,0.0,4,0.4
10029,-1.5335564243634283,0.0,4,0.4
10030,-1.3637282373334958,0.0,4,0.4
10031,-1.281150838962896,0.0,4,0.4
10032,-1.5481768905574327,0.0,4,0.4
10033,-1.4314703811643692,0.0,4,0.4
10034,-1.2937211872972245,0.0,4,0.4
10035,-1.6215289758374922,0.0,4,0.4
10036,-1.2648470188535335,0.0,4,0.4
10037,-1.5958759297054856,0.0,4,0.4
10038,-1.2933965682796527,0.0,4,0.4
10039,-1.3785726700272016,0.0,4,0.4
10040,-1.5964771919761525,0.0,4,0.4
10041,-1.3459203856317923,0.0,4,0.4
10042,-1.6348755880583488,0.0,4,0.4
10043,-1.6649479314282165,0.0,4,0.4
10044,-1.57442130266459,0.0,4,0.4
10045,-1.5615866384349875,0.0,4,0.4
10046,-1.2052329529144465,0.0,4,0.4
10047,-1.198980915599529,0.0,4,0.4
10048,-1.2052193005447511,0.0,4,0.4
10049,-1.3850767567938118,0.0,4,0.4
10050,-1.3557085177031862,0.0,4,0.4
10051,-1.3181116719852977,0.0,4,0.4
10052,-1.219137410528248,0.0,4,0.4
10053,-1.2166597269456525,0.0,4,0.4
10054,-1.5245107842567978,0.0,4,0.4
10055,-1.5628881863280906,0.0,4,0.4
10056,-1.2451277646500452,0.0,4,0.4
10057,-1.3714670120717398,0.0,4,0.4
10058,-1.469780236067431,0.0,4,0.4
10059,-1.6426423709089972,0.0,4,0.4
10060,-1.1712237897554032,0.0,4,0.4
10061,-1.582630634294888,0.0,4,0.4
10062,-1.409595899752933,0.0,4,0.4
10063,-1.6735227044526972,0.0,4,0.4
10064,-1.2386027419940386,0.0,4,0.4
10065,-1.4370727696622578,0.0,4,0.4
10066,-1.5885764633885207,0.0,4,0.4
10067,-1.5080256399917797,0.0,4,0.4
10068,-1.2017952080134353,0.0,4,0.4
10069,-1.1528544070845848,0.0,4,0.4
10070,-1.538684591945997,0.0,4,0.4
10071,-1.1990749831014293,0.0,4,0.4
10072,-1.2348197246190051,0.0,4,0.4
10073,-1.395646480712391,0.0,4,0.4
10074,-1.2200352975664748,0.0,4,0.4
10075,-1.3502277765400754,0.0,4,0.4
10076,-1.3772983392204092,0.0,4,0.4
10077,-1.4848808480975637,0.0,4,0.4
10078,-1.2836656918605498,0.0,4,0.4
10079,-1.6386467619590825,0.0,4,0.4
10080,-1.190787562847383,0.0,4,0.4
10081,-1.2046003977057451,0.0,4,0.4
10082,-1.626989334067042,0.0,4,0.4
10083,-1.4431804048529502,0.0,4,0.4
10084,-1.240914325475086,0.0,4,0.4
10085,-1.6533833041764228,0.0,4,0.4
10086,-1.5371816124697792,0.0,4,0.4
10087,-1.2955195647269482,0.0,4,0.4
10088,-1.4057003449548446,0.0,4,0.4
10089,-1.5709826868186791,0.0,4,0.4
10090,-1.3794493446240246,0.0,4,0.4
10091,-1.1622981540875925,0.0,4,0.4
10092,-1.618632428065546,0.0,4,0.4
10093,-1.393125822391713,0.0,4,0.4
10094,-1.5452123548390504,0.0,4,0.4
10095,-1.250854656286299,0.0,4,0.4
10096,-1.5750537493412702,0.0,4,0.4
10097,-1.342879347338476,0.0,4,0.4
10098,-1.500494699617977,0.0,4,0.4
10099,-1.4930045594265435,0.0,4,0.4
10100,-1.4134921369562932,0.0,4,0.4
10101,-1.3403138947001445,0.0,4,0.4
10102,-1.3182079954627703,0.0,4,0.4
10103,-1.5764094361604588,0.0,4,0.4
10104,-1.162851624090582,0.0,4,0.4
10105,-1.3836310894269888,0.0,4,0.4
10106,-1.2943885650225433,0.0,4,0.4
10107,-1.3637020216368576,0.0,4,0.4
10108,-1.48154475209289,0.0,4,0.4
10109,-1.218480848277762,0.0,4,0.4
10110,-1.2799146058982562,0.0,4,0.4
10111,-1.3624077815790574,0.0,4,0.4
10112,-1.17292706540189,0.0,4,0.4
10113,-1.479382537523095,0.0,4,0.4
10114,-1.629558145911323,0.0,4,0.4
10115,-1.50687475569051,0.0,4,0.4
10116,-1.3245291712715581,0.0,4,0.4
10117,-1.633801245254242,0.0,4,0.4
10118,-1.6704597009426254,0.0,4,0.4
10119,-1.22385670465346,0.0,4,0.4
10120,-1.3005343923394521,0.0,4,0.4
10121,-1.1558710981081373,0.0,4,0.4
10122,-1.1845552770744805,0.0,4,0.4
10123,-1.5572124978761608,0.0,4,0.4
10124,-1.3883279292468222,0.0,4,0.4
10125,-1.1390941969870667,0.0,4,0.4
10126,-1.1676302225128712,0.0,4,0.4
10127,-1.157057066354251,0.0,4,0.4
10128,-1.473271329107968,0.0,4,0.4
10129,-1.2729786580740783,0.0,4,0.4
10130,-1.132746300425037,0.0,4,0.4
10131,-1.3554293778831297,0.0,4,0.4
10132,-1.5603658076617886,0.0,4,0.4
10133,-1.6590950816544643,0.0,4,0.4
10134,-1.350917657320651,0.0,4,0.4
10135,-1.1680307868623827,0.0,4,0.4
10136,-1.6152464922029492,0.0,4,0.4
10137,-1.1667874772260813,0.0,4,0.4
10138,-1.182010194611051,0.0,4,0.4
10139,-1.5366361817733214,0.0,4,0.4
10140,-1.2247302625953589,0.0,4,0.4
10141,-1.288056506434971,0.0,4,0.4
10142,-1.226668365714521,0.0,4,0.4
10143,-1.6420584378033045,0.0,4,0.4
10144,-1.2721480708086368,0.0,4,0.4
10145,-1.396389477126302,0.0,4,0.4
10146,-1.6587742336379305,0.0,4,0.4
10147,-1.4156289933206627,0.0,4,0.4
10148,-1.3039682090303213,0.0,4,0.4
10149,-1.5606792390386626,0.0,4,0.4
10150,-1.5380693585678271,0.0,4,0.4
10151,-1.2446714364674,0.0,4,0.4
10152,-1.390843082090439,0.0,4,0.4
10153,-1.3458879352111741,0.0,4,0.4
10154,-1.209377941408927,0.0,4,0.4
10155,-1.4657770318747445,0.0,4,0.4
10156,-1.6152421105847112,0.0,4,0.4
10157,-1.4869493764418618,0.0,4,0.4
10158,-1.5269465502035653,0.0,4,0.4
10159,-1.321438733755327,0.0,4,0.4
10160,-1.3497607282931179,0.0,4,0.4
10161,-1.611588523218546,0.0,4,0.4
10162,-1.5626678567582386,0.0,4,0.4
10163,-1.53336984724433,0.0,4,0.4
10164,-1.3147905772191455,0.0,4,0.4
10165,-1.3570690694220628,0.0,4,0.4
10166,-1.5679462728114215,0.0,4,0.4
10167,-1.6244983860026183,0.0,4,0.4
10168,-1.2542087438052572,0.0,4,0.4
10169,-1.2798151144277772,0.0,4,0.4
10170,-1.5377992785303973,0.0,4,0.4
10171,-1.219352221589759,0.0,4,0.4
10172,-1.257925046276675,0.0,4,0.4
10173,-1.1302421151064044,0.0,4,0.4
10174,-1.1430446189788248,0.0,4,0.4
10175,-1.2162170836827868,0.0,4,0.4
10176,-1.4133745374484101,0.0,4,0.4
10177,-1.3625222299198516,0.0,4,0.4
10178,-1.1974530500907445,0.0,4,0.4
10179,-1.2675229115153366,0.0,4,0.4
10180,-1.605039788502901,0.0,4,0.4
10181,-1.5722002660566161,0.0,4,0.4
10182,-1.5863674635807454,0.0,4,0.4
10183,-1.4857433862873746,0.0,4,0.4
10184,-1.372661506909324,0.0,4,0.4
10185,-1.3440070057509517,0.0,4,0.4
10186,-1.2462643207516846,0.0,4,0.4
10187,-1.3029493367578435,0.0,4,0.4
10188,-1.3762838937533337,0.0,4,0.4
10189,-1.3200097400818613,0.0,4,0.4
10190,-1.3941773847896048,0.0,4,0.4
10191,-1.323828769016726,0.0,4,0.4
10192,-1.3961450873167185,0.0,4,0.4
10193,-1.416194166640996,0.0,4,0.4
10194,-1.1508309292796046,0.0,4,0.4
10195,-1.3522951706312407,0.0,4,0.4
10196,-1.262471520196702,0.0,4,0.4
10197,-1.5798354041932356,0.0,4,0.4
10198,-1.2910253764429258,0.0,4,0.4
10199,-1.4741829282419663,0.0,4,0.4
10200,-1.1841374043819113,0.0,4,0.4
10201,-1.276124122272922,0.0,4,0.4
10202,-1.2516783592164429,0.0,4,0.4
10203,-1.189177925264418,0.0,4,0.4
10204,-1.126459739554537,0.0,4,0.4
10205,-1.1858841074456803,0.0,4,0.4
10206,-1.5357064655813826,0.0,4,0.4
10207,-1.3869243698383464,0.0,4,0.4
10208,-1.2620345168950518,0.0,4,0.4
10209,-1.311401883987558,0.0,4,0.4
10210,-1.4896652641925323,0.0,4,0.4
10211,-1.6661680598669886,0.0,4,0.4
10212,-1.4132139645848736,0.0,4,0.4
10213,-1.6508432809936437,0.0,4,0.4
10214,-1.1577433192810833,0.0,4,0.4
10215,-1.2733052207975208,0.0,4,0.4
10216,-1.5077466217940276,0.0,4,0.4
10217,-1.3263492359111504,0.0,4,0.4
10218,-1.2664500662789402,0.0,4,0.4
10219,-1.2964299882256132,0.0,4,0.4
10220,-1.6672645728297093,0.0,4,0.4
10221,-1.571361242205078,0.0,4,0.4
10222,-1.6222915720590987,0.0,4,0.4
10223,-1.4066549188030648,0.0,4,0.4
10224,-1.5772447782825927,0.0,4,0.4
10225,-1.531108260405917,0.0,4,0.4
10226,-1.3304667119821383,0.0,4,0.4
10227,-1.1264182670249745,0.0,4,0.4
10228,-1.2534209951557103,0.0,4,0.4
10229,-1.1692288641343949,0.0,4,0.4
10230,-1.3966321075306953,0.0,4,0.4
10231,-1.1777980181307168,0.0,4,0.4
10232,-1.1715839241621062,0.0,4,0.4
10233,-1.3031026123812421,0.0,4,0.4
10234,-1.4507603211661304,0.0,4,0.4
10235,-1.1826685857305963,0.0,4,0.4
10236,-1.478651014822371,0.0,4,0.4
10237,-1.4435112584211431,0.0,4,0.4
10238,-1.1310516047017671,0.0,4,0.4
10239,-1.3348075345569186,0.0,4,0.4
10240,-1.367989231977677,0.0,4,0.4
10241,-1.5033778259172303,0.0,4,0.4
10242,-1.3007236902837003,0.0,4,0.4
10243,-1.5076726873891189,0.0,4,0.4
10244,-1.2339707246400629,0.0,4,0.4
10245,-1.3344685661402746,0.0,4,0.4
10246,-1.4026805784483116,0.0,4,0.4
10247,-1.4665563713978482,0.0,4,0.4
10248,-1.222695216419101,0.0,4,0.4
10249,-1.4059585002359394,0.0,4,0.4
10250,-1.4325669250426893,0.0,4,0.4
10251,-1.594481853205527,0.0,4,0.4
10252,-1.4782430347651876,0.0,4,0.4
10253,-1.3959666982986563,0.0,4,0.4
10254,-1.4016869615093843,0.0,4,0.4
10255,-1.6831334972852816,0.0,4,0.4
10256,-1.3567941417319267,0.0,4,0.4
10257,-1.5919077350991289,0.0,4,0.4
10258,-1.5770508069679026,0.0,4,0.4
10259,-1.138969491576719,0.0,4,0.4
10260,-1.3227824176103495,0.0,4,0.4
10261,-1.2540445050123656,0.0,4,0.4
10262,-1.3843351970759425,0.0,4,0.4
10263,-1.5185225804576554,0.0,4,0.4
10264,-1.51882769061458,0.0,4,0.4
10265,-1.1799962089430827,0.0,4,0.4
10266,-1.611108747504017,0.0,4,0.4
10267,-1.6427470946086626,0.0,4,0.4
10268,-1.5238307741996473,0.0,4,0.4
10269,-1.2710430978293188,0.0,4,0.4
10270,-1.165748395323706,0.0,4,0.4
10271,-1.6413338547261207,0.0,4,0.4
10272,-1.1932898679141415,0.0,4,0.4
10273,-1.1718781934846367,0.0,4,0.4
10274,-1.41174454414988,0.0,4,0.4
10275,-1.5830725198538897,0.0,4,0.4
10276,-1.2451234182191164,0.0,4,0.4
10277,-1.6496911371030192,0.0,4,0.4
10278,-1.1684927323465302,0.0,4,0.4
10279,-1.2717632828483751,0.0,4,0.4
10280,-1.4505574568525395,0.0,4,0.4
10281,-1.3829344787828166,0.0,4,0.4
10282,-1.6758246894665725,0.0,4,0.4
10283,-1.651367904936957,0.0,4,0.4
10284,-1.4024349986345823,0.0,4,0.4
10285,-1.5213691959805096,0.0,4,0.4
10286,-1.1973697638193315,0.0,4,0.4
10287,-1.4252518422585414,0.0,4,0.4
10288,-1.4234400381349155,0.0,4,0.4
10289,-1.584872803384467,0.0,4,0.4
10290,-1.1420708447622865,0.0,4,0.4
10291,-1.1551369763683201,0.0,4,0.4
10292,-1.66008648469411,0.0,4,0.4
10293,-1.2653387305569432,0.0,4,0.4
10294,-1.5972893641086923,0.0,4,0.4
10295,-1.3055432548966837,0.0,4,0.4
10296,-1.3046902017574122,0.0,4,0.4
10297,-1.2227170303508244,0.0,4,0.4
10298,-1.1488151617710456,0.0,4,0.4
10299,-1.2404293239611857,0.0,4,0.4
10300,-1.6641478531265628,0.0,4,0.4
10301,-1.5524212152822279,0.0,4,0.4
10302,-1.294977100340579,0.0,4,0.4
10303,-1.3163210777012173,0.0,4,0.4
10304,-1.287418922893052,0.0,4,0.4
10305,-1.4924738328184042,0.0,4,0.4
10306,-1.5690616824780668,0.0,4,0.4
10307,-1.1583718307906499,0.0,4,0.4
10308,-1.4677857045367644,0.0,4,0.4
10309,-1.5817178012191735,0.0,4,0.4
10310,-1.4545165729174705,0.0,4,0.4
10311,-1.4134774895132314,0.0,4,0.4
10312,-1.2430831191620006,0.0,4,0.4
10313,-1.5680650287128193,0.0,4,0.4
10314,-1.4375895799372103,0.0,4,0.4
10315,-1.301070655266306,0.0,4,0.4
10316,-1.2499123333570332,0.0,4,0.4
10317,-1.1291249185932186,0.0,4,0.4
10318,-1.3380402459692462,0.0,4,0.4
10319,-1.455598398031462,0.0,4,0.4
10320,-1.6152117175621274,0.0,4,0.4
10321,-1.4436647858296876,0.0,4,0.4
10322,-1.5980408230326237,0.0,4,0.4
10323,-1.5815518023940947,0.0,4,0.4
10324,-1.2618238597015055,0.0,4,0.4
10325,-1.327287605886189,0.0,4,0.4
10326,-1.3714724065452304,0.0,4,0.4
10327,-1.243172375022028,0.0,4,0.4
10328,-1.6388423595607442,0.0,4,0.4
10329,-1.215639855512471,0.0,4,0.4
10330,-1.6099837591784019,0.0,4,0.4
10331,-1.6770542878137256,0.0,4,0.4
10332,-1.6302408085594675,0.0,4,0.4
10333,-1.6355576658590805,0.0,4,0.4
10334,-1.3310795103075779,0.0,4,0.4
10335,-1.3946662908821252,0.0,4,0.4
10336,-1.4767409714834163,0.0,4,0.4
10337,-1.6338945872890889,0.0,4,0.4
10338,-1.3220998373489676,0.0,4,0.4
10339,-1.3632220655443201,0.0,4,0.4
10340,-1.3562830753010806,0.0,4,0.4
10341,-1.5194217707279183,0.0,4,0.4
10342,-1.1464271790715623,0.0,4,0.4
10343,-1.4012283980327516,0.0,4,0.4
10344,-1.1587999620299074,0.0,4,0.4
10345,-1.1970978476933882,0.0,4,0.4
10346,-1.275194897331352,0.0,4,0.4
10347,-1.260564235852557,0.0,4,0.4
10348,-1.5634447010488401,0.0,4,0.4
10349,-1.3528350273115883,0.0,4,0.4
10350,-1.6435815502239564,0.0,4,0.4
10351,-1.1322452745303633,0.0,4,0.4
10352,-1.4636745461637437,0.0,4,0.4
10353,-1.4177594075493118,0.0,4,0.4
10354,-1.3525257384312104,0.0,4,0.4
10355,-1.1449993607053293,0.0,4,0.4
10356,-1.6327676363019792,0.0,4,0.4
10357,-1.3219448434072139,0.0,4,0.4
10358,-1.6747856984808789,0.0,4,0.4
10359,-1.5057077494989595,0.0,4,0.4
10360,-1.4706432958970979,0.0,4,0.4
10361,-1.2747177380033912,0.0,4,0.4
10362,-1.4735533945123658,0.0,4,0.4
10363,-1.203205335240738,0.0,4,0.4
