,0,1,2,m,alpha
3900,-0.653590389562876,-0.4269223048355389,0.0,2,0.6
3901,-1.2065621887024884,-0.49093152050133537,0.0,2,0.6
3902,-0.8992396156530887,0.07469273251422535,0.0,2,0.6
3903,-0.6200783235231857,-0.22090461469082392,0.0,2,0.6
3904,-0.6420739081443806,-0.06183697651880525,0.0,2,0.6
3905,-0.9780490836954735,-0.0918677133709129,0.0,2,0.6
3906,-0.8767931909713902,-0.3650877299206699,0.0,2,0.6
3907,-0.8656841459530503,-0.5263686186841344,0.0,2,0.6
3908,-0.9174617740772454,-0.1893668146931657,0.0,2,0.6
3909,-1.2122152864796856,-0.23924662752800957,0.0,2,0.6
3910,-0.821741704334403,0.15068945734885528,0.0,2,0.6
3911,-0.34128008641856594,0.0999860717495882,0.0,2,0.6
3912,-1.153314459078519,-0.5824483951298439,0.0,2,0.6
3913,-0.4083141401943053,-0.44397541154797027,0.0,2,0.6
3914,-1.1818813985612744,-0.3014591018581034,0.0,2,0.6
3915,-0.8133445679769868,0.26775792768862067,0.0,2,0.6
3916,-0.6895480821466039,0.01479400708378008,0.0,2,0.6
3917,-0.2851354530153051,-0.1804320935299425,0.0,2,0.6
3918,-0.5562975461501942,-0.18170606559709518,0.0,2,0.6
3919,-0.429313560719127,0.11062637908275395,0.0,2,0.6
3920,-0.7118968620796359,0.02346390424112228,0.0,2,0.6
3921,-0.6103578646837282,-0.1920425185767363,0.0,2,0.6
3922,-0.9605141962860589,0.1462846497256162,0.0,2,0.6
3923,-1.1440948390174224,-0.12972339911703057,0.0,2,0.6
3924,-0.9565952087840068,-0.03320391730831723,0.0,2,0.6
3925,-0.9618238034424809,-0.1211922713835422,0.0,2,0.6
3926,-0.689377164761498,-0.09709834813200806,0.0,2,0.6
3927,-1.2010301853810115,-0.8264953394898489,0.0,2,0.6
3928,-0.41142146549965825,-0.40115637866452836,0.0,2,0.6
3929,-0.5841874067533249,-0.175993319668408,0.0,2,0.6
3930,-0.5755484500046094,-0.05507763018355978,0.0,2,0.6
3931,-1.0961231280639792,-0.1418692482301827,0.0,2,0.6
3932,-0.504948845469856,-0.04513725147108444,0.0,2,0.6
3933,-0.6745576768919038,-0.10903800675062415,0.0,2,0.6
3934,-0.49122337526764165,-0.3160561659060222,0.0,2,0.6
3935,-1.1585742757566784,-0.2874847077091659,0.0,2,0.6
3936,-0.6748875854819181,-0.09423933606314834,0.0,2,0.6
3937,-1.1130972099950722,-0.41179537909292335,0.0,2,0.6
3938,-1.3097879781710806,-1.0855910848480739,0.0,2,0.6
3939,-0.9786160493434556,0.09135013123458265,0.0,2,0.6
3940,-0.9199164966131752,-0.1272061581799687,0.0,2,0.6
3941,-0.5143866901765021,-0.1385345935231542,0.0,2,0.6
3942,-1.1140668038927117,-0.2363522079666327,0.0,2,0.6
3943,-1.2055936723953715,-0.07898811977450264,0.0,2,0.6
3944,-0.5203788490816041,-0.27232779065700957,0.0,2,0.6
3945,-0.39523181625522347,-0.39772576188839714,0.0,2,0.6
3946,-0.35578936705310577,-0.5425646763312217,0.0,2,0.6
3947,-0.9628141368876415,0.5799700174078776,0.0,2,0.6
3948,-0.8910724905270596,-0.4634146704566823,0.0,2,0.6
3949,-0.6444304691414319,0.3218168634911998,0.0,2,0.6
3950,-1.2037679715866407,-0.4040940833337396,0.0,2,0.6
3951,-0.7059038988327186,-0.34561586384616905,0.0,2,0.6
3952,-0.661560184927794,-0.19009480359821324,0.0,2,0.6
3953,-1.2765908025703097,-0.7077304451895153,0.0,2,0.6
3954,-0.8984698556366598,0.27204640047858036,0.0,2,0.6
3955,-1.1451651035289288,-0.3963961801864021,0.0,2,0.6
3956,-0.6156366663648292,-0.20262679870972214,0.0,2,0.6
3957,-0.9719863012369753,-0.10608729782866715,0.0,2,0.6
3958,-1.1853292089179166,-0.30067701381802403,0.0,2,0.6
3959,-0.9830877887078656,-0.3778212383207223,0.0,2,0.6
3960,-1.2114473075042884,-0.34478323389105076,0.0,2,0.6
3961,-0.3899339424159982,-0.22873277329137331,0.0,2,0.6
3962,-0.4736134153536373,-0.2112677811626577,0.0,2,0.6
3963,-0.8137756132513696,0.07083702180978699,0.0,2,0.6
3964,-0.5084969803565453,-0.28568455060005143,0.0,2,0.6
3965,-1.0302892769817575,0.0018716616538183217,0.0,2,0.6
3966,-1.1267095162567724,-0.26277127923573756,0.0,2,0.6
3967,-1.2479518130813887,-0.40495670876381096,0.0,2,0.6
3968,-0.3784356598754575,-0.7686050820159765,0.0,2,0.6
3969,-0.5331782619196462,-0.1483342303428511,0.0,2,0.6
3970,-0.9301092937762422,0.0015548588953683406,0.0,2,0.6
3971,-0.6917671797417132,-0.34598404924398,0.0,2,0.6
3972,-1.2136235113293024,-0.41704288600429595,0.0,2,0.6
3973,-0.562647213753889,-0.16091713815999678,0.0,2,0.6
3974,-0.9544411117972452,-0.08178197845557464,0.0,2,0.6
3975,-0.44226109766909527,0.026827936099477187,0.0,2,0.6
3976,-0.6251720323654849,-0.19463535880178084,0.0,2,0.6
3977,-0.5520624896432368,-0.12559263799922626,0.0,2,0.6
3978,-0.5555619298662638,-0.13779849441901001,0.0,2,0.6
3979,-0.6243072302538895,-0.3178478977459193,0.0,2,0.6
3980,-0.8628032762843639,-0.025718068983389405,0.0,2,0.6
3981,-0.6468071086479792,-0.08783976432328723,0.0,2,0.6
3982,-1.2207558583400193,-0.7965926587083587,0.0,2,0.6
3983,-0.6440565621414837,-0.2381932022761449,0.0,2,0.6
3984,-0.5833052661132784,-0.06721779205879562,0.0,2,0.6
3985,-0.6352838965443998,-0.1911106270859959,0.0,2,0.6
3986,-0.32884886357619125,-0.5116368124398731,0.0,2,0.6
3987,-0.6599025886880535,0.08393766726700735,0.0,2,0.6
3988,-0.5273836591611095,-0.047533660671056355,0.0,2,0.6
3989,-0.4713096005357277,-0.27066127611775675,0.0,2,0.6
3990,-0.6232948209210918,-0.21471042206781998,0.0,2,0.6
3991,-0.41381451434323463,-0.05908491913245828,0.0,2,0.6
3992,-0.6000768227025871,-0.16660690940556064,0.0,2,0.6
3993,-0.7505591257467058,-0.38611025155262313,0.0,2,0.6
3994,-1.1208426511106677,-0.23227971981015139,0.0,2,0.6
3995,-0.2325057659705584,-0.4346584802836873,0.0,2,0.6
3996,-0.9929666290252427,-0.026472899643853947,0.0,2,0.6
3997,-0.8601767132834577,-0.326802509995687,0.0,2,0.6
3998,-0.7169134026001072,-0.12796287365828685,0.0,2,0.6
3999,-0.8502316087780892,-0.031652943351510705,0.0,2,0.6
4000,-0.549429413604364,-0.1301161631586395,0.0,2,0.6
4001,-0.6684791098031846,-0.30887580189631875,0.0,2,0.6
4002,-0.5606154315871886,-0.14171294363095058,0.0,2,0.6
4003,-0.8847828402036749,0.04587077802787551,0.0,2,0.6
4004,-0.8975849581449215,0.24404822951239524,0.0,2,0.6
4005,-0.6074861803701792,0.055870648502131144,0.0,2,0.6
4006,-0.5415200965617836,0.018354634557584713,0.0,2,0.6
4007,-0.7816765913491427,-0.4150958909807186,0.0,2,0.6
4008,-0.39935036109045824,0.04998689876480104,0.0,2,0.6
4009,-0.8316671713984186,0.12159554681593661,0.0,2,0.6
4010,-0.8227377048391625,0.03562171299792369,0.0,2,0.6
4011,-0.6098411379363892,-0.1903378314498902,0.0,2,0.6
4012,-0.8015479350204237,0.16809171258136024,0.0,2,0.6
4013,-0.7577231124103042,-0.3679362598080805,0.0,2,0.6
4014,-0.6286997418591158,-0.3052198015083286,0.0,2,0.6
4015,-0.6426467424971973,-0.2526154336438784,0.0,2,0.6
4016,-0.4717847576579077,-0.016713532149717516,0.0,2,0.6
4017,-0.6354431574812012,-0.22554390913412267,0.0,2,0.6
4018,-0.9241635424936914,0.32903462385014537,0.0,2,0.6
4019,-1.261526793651436,-0.5551343909120849,0.0,2,0.6
4020,-1.1163294894970939,-0.20217304384223447,0.0,2,0.6
4021,-0.6224494269623656,-0.18229783142925557,0.0,2,0.6
4022,-1.1621798742158416,-0.33840767935827,0.0,2,0.6
4023,-0.7053102710709104,-0.106333862943614,0.0,2,0.6
4024,-1.1993770151018455,-0.5366679725641718,0.0,2,0.6
4025,-0.7393866431796645,-0.15579620503684438,0.0,2,0.6
4026,-0.6323650515890963,-0.32967710714769927,0.0,2,0.6
4027,-1.0406630954350553,-0.022550616314942085,0.0,2,0.6
4028,-0.5312012809261347,-0.27941996118352636,0.0,2,0.6
4029,-0.5890236797527904,-0.06450854178517902,0.0,2,0.6
4030,-0.5919560145310577,-0.1673765251338862,0.0,2,0.6
4031,-0.9994294744665589,-0.387896491797114,0.0,2,0.6
4032,-0.4940224302002459,-0.26167095754528613,0.0,2,0.6
4033,-1.1192757100872255,-0.0855281313299348,0.0,2,0.6
4034,-0.6635321406729912,-0.23928997542158487,0.0,2,0.6
4035,-0.8068366045251701,-0.030440957768809798,0.0,2,0.6
4036,-0.6888960456533816,-0.3478062616850446,0.0,2,0.6
4037,-0.5618698294870793,-0.08090309141345657,0.0,2,0.6
4038,-0.8553814662088313,0.1815343596004507,0.0,2,0.6
4039,-0.5643294305894215,-0.15373195721197086,0.0,2,0.6
4040,-0.8888308348822401,-0.3981027897253189,0.0,2,0.6
4041,-1.1635208792845668,-0.3698587188765063,0.0,2,0.6
4042,-0.8310292728659218,-0.2866097254589761,0.0,2,0.6
4043,-0.6129851959584544,-0.17840628233951464,0.0,2,0.6
4044,-0.6527085657502251,-0.34812447285160164,0.0,2,0.6
4045,-0.5449985682664849,-0.12979368527538324,0.0,2,0.6
4046,-1.2354802992051508,-0.5209794194043001,0.0,2,0.6
4047,-1.0273357076122167,0.0010456466366239058,0.0,2,0.6
4048,-0.730585779689585,-0.31116496809424804,0.0,2,0.6
4049,-0.943940944864988,-0.011013102315909478,0.0,2,0.6
4050,-0.6338408598986403,-0.04669308353433302,0.0,2,0.6
4051,-0.567866190531877,-0.1376710140994288,0.0,2,0.6
4052,-0.6857867827507286,-0.19391676674780717,0.0,2,0.6
4053,-1.0220131148787832,-0.6048095495907547,0.0,2,0.6
4054,-0.6266980900580246,-0.19701698217621438,0.0,2,0.6
4055,-1.1794281030504232,-0.6326162688515832,0.0,2,0.6
4056,-0.7272623043953543,-0.13461304643032346,0.0,2,0.6
4057,-1.216995576222957,-0.33137425340755244,0.0,2,0.6
4058,-0.6532494595425489,0.0839823465747735,0.0,2,0.6
4059,-1.0361462334720655,-0.1463419443586579,0.0,2,0.6
4060,-0.6133823917371948,-0.1880295623732793,0.0,2,0.6
4061,-0.8944673599517448,-0.23566662255232934,0.0,2,0.6
4062,-0.9568790013946449,-0.5073466268446176,0.0,2,0.6
4063,-1.1290502136964051,-0.16199714195361276,0.0,2,0.6
4064,-0.773505500063124,0.10619101759281188,0.0,2,0.6
4065,-0.6415079354229032,-0.21141454942711188,0.0,2,0.6
4066,-1.156526758521254,-0.2712669375582189,0.0,2,0.6
4067,-0.5117955080021235,-0.3132226506021131,0.0,2,0.6
4068,-0.5515402229622705,-0.14925391323578235,0.0,2,0.6
4069,-0.5735151985949908,-0.2720280770921572,0.0,2,0.6
4070,-0.56927230072875,-0.13892393670988948,0.0,2,0.6
4071,-0.5884510173619361,-0.18081661152444092,0.0,2,0.6
4072,-0.9543641093778872,-0.5297166872640294,0.0,2,0.6
4073,-0.4842207510929173,-0.29696553555191985,0.0,2,0.6
4074,-0.7909110290013364,-0.45528092583342145,0.0,2,0.6
4075,-0.9756997569477558,-0.3305707820119141,0.0,2,0.6
4076,-0.6642081962383666,-0.10418266225285988,0.0,2,0.6
4077,-0.5220384903985852,-0.05650111514996329,0.0,2,0.6
4078,-1.2832394602624666,-0.8348750843049514,0.0,2,0.6
4079,-0.7765452294919614,0.10854350475909659,0.0,2,0.6
4080,-1.2132346694971217,-0.32777186386542695,0.0,2,0.6
4081,-0.4835012313360861,-0.28179776183512806,0.0,2,0.6
4082,-1.051996756516466,-0.009405157681661254,0.0,2,0.6
4083,-0.6904393872188833,0.041106432675685096,0.0,2,0.6
4084,-1.0919674704132625,-0.3381121600984798,0.0,2,0.6
4085,-1.0305214794932227,0.06317305602631045,0.0,2,0.6
4086,-0.5613334853108729,-0.28544909112261857,0.0,2,0.6
4087,-0.8834555987370704,0.17297536461402846,0.0,2,0.6
4088,-0.3757508837543532,-0.28065180169768966,0.0,2,0.6
4089,-0.5359746495619145,-0.04447232192054331,0.0,2,0.6
4090,-0.5899914144049742,-0.6401142472246174,0.0,2,0.6
4091,-1.185970582891481,-0.30956832195570566,0.0,2,0.6
4092,-0.5065778716887843,-0.03879543377350187,0.0,2,0.6
4093,-0.5543028436062682,-0.13538466733023208,0.0,2,0.6
4094,-1.0466692169188856,0.06421043584043531,0.0,2,0.6
4095,-0.999603694563123,-0.08380936437601594,0.0,2,0.6
4096,-0.9831257452348096,-0.48688031330005943,0.0,2,0.6
4097,-0.6112133274013608,-0.1871152650980747,0.0,2,0.6
4098,-0.605865942645661,-0.2924353551229784,0.0,2,0.6
4099,-1.1866133827011436,-0.3303051052930118,0.0,2,0.6
4100,-0.9183041884817877,-0.31148718933907,0.0,2,0.6
4101,-1.2585665024263921,-1.0292557530766548,0.0,2,0.6
4102,-1.1047871365133162,-0.21778100124774422,0.0,2,0.6
4103,-1.1514529369542474,-0.2798972114671854,0.0,2,0.6
4104,-0.35578003770229044,0.08313676645599023,0.0,2,0.6
4105,-0.9662350531904408,-0.641504024829154,0.0,2,0.6
4106,-0.6250461086426565,-0.19763735907802651,0.0,2,0.6
4107,-0.5359978107258845,-0.06685565358757975,0.0,2,0.6
4108,-0.5554657208920586,-0.13927581866544128,0.0,2,0.6
4109,-0.5606551329362631,-0.13913858128725262,0.0,2,0.6
4110,-0.8610157790902194,-0.12636391960431323,0.0,2,0.6
4111,-0.5147093330717925,-0.3256883145317842,0.0,2,0.6
4112,-0.9671173694236237,0.13148943353826195,0.0,2,0.6
4113,-0.5435487648445386,-0.02005289443946242,0.0,2,0.6
4114,-1.2043256024922229,-0.3606211325001921,0.0,2,0.6
4115,-0.7109406170732973,-0.007851507905067032,0.0,2,0.6
4116,-0.9683266006660268,0.07946051611925746,0.0,2,0.6
4117,-0.6755592772279981,0.21881487461762883,0.0,2,0.6
4118,-1.221148887845909,-0.5779075977416485,0.0,2,0.6
4119,-1.2699835514678792,-0.9309988335686105,0.0,2,0.6
4120,-0.9455467348121276,0.024764096924315762,0.0,2,0.6
4121,-0.47615006079310923,-0.01876854849546256,0.0,2,0.6
4122,-0.9408053121547939,-0.5165243234535013,0.0,2,0.6
4123,-0.7638492234666515,-0.3700210151696665,0.0,2,0.6
4124,-0.4913026621270798,-0.015539836891825712,0.0,2,0.6
4125,-0.8052925747904983,-0.446331525532,0.0,2,0.6
4126,-0.5843697717842052,-0.17138393494543191,0.0,2,0.6
4127,-0.8420197482093464,-0.18858139312441172,0.0,2,0.6
4128,-1.120434843753102,-0.2451102695910494,0.0,2,0.6
4129,-0.8239162502591555,0.33359586922665535,0.0,2,0.6
4130,-0.6504106517835956,-0.10258238223005348,0.0,2,0.6
4131,-1.0539755629225087,-0.24914552783530186,0.0,2,0.6
4132,-0.42484421175030856,0.03212648787948935,0.0,2,0.6
4133,-1.0411586603624101,-0.08572191455981605,0.0,2,0.6
4134,-1.032878632027124,-0.18063335163746377,0.0,2,0.6
4135,-1.2363238775792493,-0.8046782661712346,0.0,2,0.6
4136,-1.1219649773401108,-0.27992499502687573,0.0,2,0.6
4137,-0.6548102496490116,0.21524865567029655,0.0,2,0.6
4138,-0.6300862988267808,-0.06469910064016486,0.0,2,0.6
4139,-0.6800597304386914,0.18999655277677968,0.0,2,0.6
4140,-0.9085210266284544,0.060513754563744415,0.0,2,0.6
4141,-0.9408754443991305,0.05800566137230423,0.0,2,0.6
4142,-0.9482357470624386,0.07652511179038737,0.0,2,0.6
4143,-0.6181614473725547,-0.19957526400079834,0.0,2,0.6
4144,-0.7842463488288737,-0.42193172328396006,0.0,2,0.6
4145,-1.1431730258189678,-0.2530459711479785,0.0,2,0.6
4146,-0.6239449689189557,0.04410263320214841,0.0,2,0.6
4147,-0.9894720577339119,0.03372353262996744,0.0,2,0.6
4148,-1.1973704756708208,-0.31241708648190847,0.0,2,0.6
4149,-0.2692159360234068,0.04047797253644314,0.0,2,0.6
4150,-0.3390928109600448,-0.34265199518916006,0.0,2,0.6
4151,-0.9118904290317288,0.034917249317026326,0.0,2,0.6
4152,-0.7148643785933384,0.12347233594082142,0.0,2,0.6
4153,-0.5809070098439983,-0.06586356529411169,0.0,2,0.6
4154,-1.088684212778357,-0.12538602127081777,0.0,2,0.6
4155,-1.0662855171274672,0.13410366720693356,0.0,2,0.6
4156,-0.6364184216106964,-0.08296744779630542,0.0,2,0.6
4157,-1.0211928533196224,0.14057842719927627,0.0,2,0.6
4158,-1.1243327857577599,-0.25690294234493777,0.0,2,0.6
4159,-0.6200751315804744,-0.19073118886386944,0.0,2,0.6
4160,-0.8768810235754178,0.2739977612949328,0.0,2,0.6
4161,-0.3413817696662913,-0.3421646424655857,0.0,2,0.6
4162,-0.5217701384392449,-0.26127995161318474,0.0,2,0.6
4163,-0.5878810164123659,-0.3995399435406788,0.0,2,0.6
4164,-0.6760290549600516,0.03577634730152291,0.0,2,0.6
4165,-1.168116545823626,0.08471763237989298,0.0,2,0.6
4166,-0.7148112339146984,0.15922120214306584,0.0,2,0.6
4167,-0.8987756021661686,0.11994642058337877,0.0,2,0.6
4168,-1.265315149782612,-0.8333744823660121,0.0,2,0.6
4169,-0.6032393075361989,-0.5767709985585111,0.0,2,0.6
4170,-1.1553510649357028,-0.7028925813154265,0.0,2,0.6
4171,-0.6618472171010059,-0.25229510970623115,0.0,2,0.6
4172,-0.4465853230051818,-0.25577411899249153,0.0,2,0.6
4173,-0.3801787044131954,-0.4122417039004758,0.0,2,0.6
4174,-1.10696594922246,-0.495954396363256,0.0,2,0.6
4175,-0.6123733424064488,-0.20072695203763516,0.0,2,0.6
4176,-0.3198899516747767,-0.5201910668279204,0.0,2,0.6
4177,-1.1711387771537776,-0.3034561227893717,0.0,2,0.6
4178,-0.5031007296509863,0.01909312907183245,0.0,2,0.6
4179,-0.2325625460635963,-0.10765329609447821,0.0,2,0.6
4180,-1.1790046079158232,-0.29031965221154477,0.0,2,0.6
4181,-1.1249792432162526,-0.17694347199685728,0.0,2,0.6
4182,-0.5799041436103596,-0.15474560168135762,0.0,2,0.6
4183,-0.68517673805532,-0.36223757068770246,0.0,2,0.6
4184,-0.9421306144509379,-0.08065689794077921,0.0,2,0.6
4185,-1.142552614919021,0.09928550645608615,0.0,2,0.6
4186,-0.6289341630158685,0.04563422124882131,0.0,2,0.6
4187,-0.8139487664708206,-0.27844703246080865,0.0,2,0.6
4188,-1.0740444536300704,0.057920330188840456,0.0,2,0.6
4189,-0.6380282284491323,-0.07813967646243383,0.0,2,0.6
4190,-0.7057503400879893,-0.10148163257834338,0.0,2,0.6
4191,-0.35658993521375804,-0.48231027924442477,0.0,2,0.6
4192,-0.6357423810937445,-0.20861118189597028,0.0,2,0.6
4193,-1.0566617702244472,-0.11075554971392965,0.0,2,0.6
4194,-0.5329259467424325,-0.0008894995880523753,0.0,2,0.6
4195,-1.0519142618156747,0.09405329103346273,0.0,2,0.6
4196,-1.2034646305419536,-0.564110588772853,0.0,2,0.6
4197,-1.2041085074870759,-0.19823370315061978,0.0,2,0.6
4198,-0.8791833397319018,-0.29641260028709515,0.0,2,0.6
4199,-0.9642629916513725,-0.5213405223384013,0.0,2,0.6
4200,-1.0904864023472767,0.11712287303872496,0.0,2,0.6
4201,-1.0968744505878019,-0.5626041377785839,0.0,2,0.6
4202,-1.1711730424231768,-0.7366930275061576,0.0,2,0.6
4203,-0.9809257016754365,0.05377143920576917,0.0,2,0.6
4204,-0.6325126154390702,0.23826449033708003,0.0,2,0.6
4205,-1.0926578313056061,-0.0900824786202631,0.0,2,0.6
4206,-0.9472311965405086,-0.33073453599430475,0.0,2,0.6
4207,-1.0136947552059354,0.17239190517610253,0.0,2,0.6
4208,-0.8519136321742311,0.08578902864863532,0.0,2,0.6
4209,-0.9193331214370795,0.23921130261528678,0.0,2,0.6
4210,-0.30735015218422745,-0.32987618059414997,0.0,2,0.6
4211,-0.9375607448905722,-0.6561635643040487,0.0,2,0.6
4212,-0.8462771188056605,0.3028417826746978,0.0,2,0.6
4213,-1.1220621273183493,-0.47920764956698236,0.0,2,0.6
4214,-1.0842672949572099,0.08591966284318488,0.0,2,0.6
4215,-1.101122535232366,-0.45330322320054306,0.0,2,0.6
4216,-0.97390221412778,-0.7062212068646045,0.0,2,0.6
4217,-0.32440608322851167,-0.0050439901392708006,0.0,2,0.6
4218,-1.1303645375990887,-0.5123018864203182,0.0,2,0.6
4219,-1.2118676739215073,-0.7924921183821451,0.0,2,0.6
4220,-0.8367241351836261,0.3281592086243962,0.0,2,0.6
4221,-0.3105011890375002,0.004225226969286353,0.0,2,0.6
4222,-1.1530632287804765,-0.2410902292146715,0.0,2,0.6
4223,-1.0596736944626874,-0.7503803606394073,0.0,2,0.6
4224,-1.1651068317493802,-0.30090026229365674,0.0,2,0.6
4225,-0.9011566592524745,0.034613008914043286,0.0,2,0.6
4226,-0.9583880290325147,0.20296459588948354,0.0,2,0.6
4227,-1.0212379277798709,0.17270640573744575,0.0,2,0.6
4228,-0.8303015600869906,-0.07558970135241716,0.0,2,0.6
4229,-0.5733825321893898,-0.07332954781422488,0.0,2,0.6
4230,-0.30228872850459326,0.11995810203567858,0.0,2,0.6
4231,-1.1934163550232886,-0.19747187399605587,0.0,2,0.6
4232,-0.746121866611692,0.021662348088470184,0.0,2,0.6
4233,-0.9781388790962061,-0.19447466157349677,0.0,2,0.6
4234,-0.8087717828926149,-0.02453585902477007,0.0,2,0.6
4235,-0.7889209046147995,-0.18461304774938167,0.0,2,0.6
4236,-0.31903231786042846,-0.3364323807385714,0.0,2,0.6
4237,-0.8790182066716965,0.13457400184474605,0.0,2,0.6
4238,-0.8746133219735853,-0.12729138190767866,0.0,2,0.6
4239,-1.1743125051795267,-0.3108409422630665,0.0,2,0.6
4240,-0.29722592126493763,-0.3227069712972977,0.0,2,0.6
4241,-0.7789942072186097,0.15386019696502962,0.0,2,0.6
4242,-1.1008228450743487,-0.22149653045209855,0.0,2,0.6
4243,-1.1314901819979226,-0.24187097270079647,0.0,2,0.6
4244,-0.5697538053929799,-0.14082049922291648,0.0,2,0.6
4245,-0.5709143448492431,0.005163723136711805,0.0,2,0.6
4246,-0.9163400076243511,0.24728017253447204,0.0,2,0.6
4247,-1.11892652102187,-0.2384845783886003,0.0,2,0.6
4248,-0.8012947866800475,-0.022739129885572116,0.0,2,0.6
4249,-0.4799540940423294,0.03775202675395469,0.0,2,0.6
4250,-1.0620724012491427,-0.33848774683439226,0.0,2,0.6
4251,-1.2210344201223289,-0.3849158292838528,0.0,2,0.6
4252,-1.148663356320007,-0.32430669995649736,0.0,2,0.6
4253,-0.8837194595961905,-0.4668398926474032,0.0,2,0.6
4254,-1.0117343316843488,-0.09362795302184038,0.0,2,0.6
4255,-1.1875303201596636,-0.3005400620411418,0.0,2,0.6
4256,-1.0433288971054857,-0.5388406227827179,0.0,2,0.6
4257,-0.9194668712968866,0.1353949133900647,0.0,2,0.6
4258,-0.6388907795869246,-0.08557980529332433,0.0,2,0.6
4259,-0.8065049082086058,0.11277495746826699,0.0,2,0.6
4260,-0.9497243458966532,-0.667030158339044,0.0,2,0.6
4261,-0.4991034600146021,-0.03849662809336286,0.0,2,0.6
4262,-0.9471059447148096,0.02985672723588684,0.0,2,0.6
4263,-0.319158138385864,-0.3045786671733325,0.0,2,0.6
4264,-0.6621219053199955,0.019972448823801718,0.0,2,0.6
4265,-1.1732204270009132,-0.2920283017264007,0.0,2,0.6
4266,-0.5843757119086043,-0.29412645332523657,0.0,2,0.6
4267,-0.3772717469285377,-0.38446019425341,0.0,2,0.6
4268,-0.7489101834565762,0.23583698713950244,0.0,2,0.6
4269,-0.8386537325267659,0.16364701404605034,0.0,2,0.6
4270,-0.4220244245949213,-0.7186902015129136,0.0,2,0.6
4271,-1.079650377669339,0.0221982990702993,0.0,2,0.6
4272,-1.1997095072955009,-0.5680704155549148,0.0,2,0.6
4273,-1.0995756756820767,-0.45116802025775754,0.0,2,0.6
4274,-0.7337046699052602,0.26446814651793205,0.0,2,0.6
4275,-0.8952257903088722,0.25588002747595173,0.0,2,0.6
4276,-0.6795265401512497,-0.541125207319652,0.0,2,0.6
4277,-1.1288991606083636,-0.7179899651626174,0.0,2,0.6
4278,-1.198838156701958,-0.15780530397114528,0.0,2,0.6
4279,-1.1280319459860308,-0.24585332343583213,0.0,2,0.6
4280,-0.8864099947751118,-0.30937491560903885,0.0,2,0.6
4281,-0.8467394015290255,0.32216838355534766,0.0,2,0.6
4282,-0.7875457478527665,0.09615979393386986,0.0,2,0.6
4283,-0.9173209753245162,0.2481567980812719,0.0,2,0.6
4284,-1.1693943800032671,0.2210037864477125,0.0,2,0.6
4285,-0.6234267877999919,-0.3347707661422075,0.0,2,0.6
4286,-1.1136285062499667,0.0456563972678205,0.0,2,0.6
4287,-0.750863257688244,-0.04407529641061544,0.0,2,0.6
4288,-0.2922826104605835,0.015535998897688702,0.0,2,0.6
4289,-0.3020910542360415,0.01033344896989005,0.0,2,0.6
4290,-0.8242566309236707,0.3237833427825682,0.0,2,0.6
4291,-1.2215028988544356,-0.3962036045096292,0.0,2,0.6
4292,-0.7083710682517639,-0.5794984528045058,0.0,2,0.6
4293,-1.1993804460729238,-0.31329244219372254,0.0,2,0.6
4294,-0.6470290453946226,-0.06899963146776572,0.0,2,0.6
4295,-1.158020548666527,-0.02115219018748974,0.0,2,0.6
4296,-0.9876413519699145,0.16769116089601552,0.0,2,0.6
4297,-0.6899016570467855,-0.41222137121884633,0.0,2,0.6
4298,-0.7099498692852101,0.13272352297714668,0.0,2,0.6
4299,-0.30991664949564307,-0.34569404258400144,0.0,2,0.6
4300,-0.6242645554071216,-0.34550377938336463,0.0,2,0.6
4301,-0.33994666591533024,-0.46250667732439116,0.0,2,0.6
4302,-0.8923041653406356,0.28257538354435874,0.0,2,0.6
4303,-0.8993518982470013,0.2714772068282848,0.0,2,0.6
4304,-0.6697227068902526,-0.3477858948775404,0.0,2,0.6
4305,-1.1238571762593836,0.023735658126176288,0.0,2,0.6
4306,-0.8192602907113415,0.32939886648957506,0.0,2,0.6
4307,-0.6281726024511372,0.11675604184633373,0.0,2,0.6
4308,-0.6865123829454912,0.007229430342371326,0.0,2,0.6
4309,-0.7720932100918914,0.12530035333206777,0.0,2,0.6
4310,-1.1683293801045702,-0.36898356171792746,0.0,2,0.6
4311,-0.314769792131522,-0.347125515559478,0.0,2,0.6
4312,-1.2083835054187513,-0.19526212911521576,0.0,2,0.6
4313,-1.1074549288874787,-0.3534740521675145,0.0,2,0.6
4314,-1.1689995114969816,-0.2947789667853972,0.0,2,0.6
4315,-0.3494691843878383,-0.37018590467343193,0.0,2,0.6
4316,-0.8740722592553317,0.2872567092456883,0.0,2,0.6
4317,-0.2818946924810581,0.03260682257981662,0.0,2,0.6
4318,-0.6049387399581828,-0.5774590813723456,0.0,2,0.6
4319,-1.166407537136445,-0.2929973564892592,0.0,2,0.6
4320,-0.6917217944446972,0.0920628485677129,0.0,2,0.6
4321,-0.615811218555451,0.005685260391247634,0.0,2,0.6
4322,-0.897863753407177,0.26206904260352076,0.0,2,0.6
4323,-1.0401557624728521,-0.18600609958091377,0.0,2,0.6
4324,-0.34581432255056116,-0.4651448656408741,0.0,2,0.6
4325,-0.5728510053856757,-0.31013174532816273,0.0,2,0.6
4326,-1.025969558301716,-0.5046632443907011,0.0,2,0.6
4327,-0.8864057370381107,0.29557446724082137,0.0,2,0.6
4328,-1.0022333615879588,-0.6821751137122106,0.0,2,0.6
